hop 0: m11 t=181.440 -> 180.292 best=180.640 fresh=True
hop 1: m11 t=181.092 -> 180.292 best=180.292 fresh=False
hop 1: m17 t=181.093 -> 180.291 best=180.292 fresh=True
hop 2: m11 t=181.092 -> 180.291 best=180.291 fresh=True
hop 2: m17 t=181.093 -> 180.291 best=180.291 fresh=True
hop 2: m17 t=181.094 -> 180.291 best=180.291 fresh=True
hop 2: m17 t=181.095 -> 180.291 best=180.291 fresh=True
hop 2: m17 t=181.096 -> 180.291 best=180.291 fresh=True
hop 2: m17 t=181.097 -> 180.291 best=180.291 fresh=True
hop 2: m17 t=181.098 -> 180.291 best=180.291 fresh=True
hop 2: m17 t=181.099 -> 180.291 best=180.291 fresh=True
seed3 START: 180.640 BEST: 180.291 YIELD: 0.349
