stress pid=35002 workers=8 duty=0.7 periodMs=250
1787341000.9	13.46	9.93	8.24
1787341001.9	13.46	9.93	8.24
1787341002.9	13.66	10.03	8.29
1787341003.9	13.66	10.03	8.29
1787341004.9	13.66	10.03	8.29
1787341005.9	13.66	10.03	8.29
1787341006.9	13.66	10.03	8.29
1787341007.9	13.21	9.99	8.28
1787341008.9	13.21	9.99	8.28
1787341009.9	13.21	9.99	8.28
1787341010.9	13.21	9.99	8.28
1787341011.9	13.21	9.99	8.28
1787341012.9	13.11	10.03	8.30
1787341013.9	13.11	10.03	8.30
1787341014.9	13.11	10.03	8.30
1787341015.9	13.11	10.03	8.30
1787341016.9	13.11	10.03	8.30
1787341017.9	12.78	10.01	8.31
1787341018.9	12.78	10.01	8.31
1787341019.9	12.78	10.01	8.31
1787341020.9	12.78	10.01	8.31
1787341021.9	12.78	10.01	8.31
1787341022.9	12.24	9.94	8.30
1787341023.9	12.24	9.94	8.30
1787341024.9	12.24	9.94	8.30
1787341025.9	12.24	9.94	8.30
1787341026.9	12.24	9.94	8.30
1787341027.9	12.38	10.01	8.33
1787341028.9	12.38	10.01	8.33
1787341029.9	12.38	10.01	8.33
1787341030.9	12.38	10.01	8.33
1787341031.9	12.38	10.01	8.33
1787341032.9	12.03	9.98	8.32
1787341033.9	12.03	9.98	8.32
1787341034.9	12.03	9.98	8.32
1787341035.9	12.03	9.98	8.32
1787341036.9	12.03	9.98	8.32
1787341037.9	12.19	10.04	8.35
1787341038.9	12.19	10.04	8.35
1787341039.9	12.19	10.04	8.35
1787341040.9	12.19	10.04	8.35
1787341041.9	12.19	10.04	8.35
1787341042.9	12.09	10.06	8.37
1787341043.9	12.09	10.06	8.37
1787341044.9	12.09	10.06	8.37
1787341045.9	12.09	10.06	8.37
1787341046.9	12.09	10.06	8.37
1787341047.9	12.16	10.11	8.39
1787341048.9	12.16	10.11	8.39
1787341049.9	12.16	10.11	8.39
1787341050.9	12.16	10.11	8.39
1787341051.9	12.16	10.11	8.39
1787341053.0	12.47	10.21	8.44
1787341054.0	12.47	10.21	8.44
1787341055.0	12.47	10.21	8.44
1787341056.0	12.47	10.21	8.44
1787341057.0	12.47	10.21	8.44
1787341058.0	12.59	10.27	8.47
1787341059.0	12.59	10.27	8.47
1787341060.0	12.59	10.27	8.47
1787341061.0	12.59	10.27	8.47
1787341062.0	12.59	10.27	8.47
1787341063.0	12.47	10.28	8.48
1787341064.0	12.47	10.28	8.48
1787341065.0	12.47	10.28	8.48
1787341066.0	12.47	10.28	8.48
1787341067.0	12.47	10.28	8.48
1787341068.0	12.19	10.26	8.48
1787341069.0	12.19	10.26	8.48
1787341070.0	12.19	10.26	8.48
1787341071.0	12.19	10.26	8.48
1787341072.0	12.19	10.26	8.48
1787341073.0	12.57	10.37	8.53
1787341074.0	12.57	10.37	8.53
1787341075.0	12.57	10.37	8.53
1787341076.0	12.57	10.37	8.53
1787341077.0	12.57	10.37	8.53
1787341078.0	12.13	10.32	8.52
1787341079.0	12.13	10.32	8.52
1787341080.0	12.13	10.32	8.52
1787341081.0	12.13	10.32	8.52
1787341082.0	12.13	10.32	8.52
1787341083.0	12.44	10.41	8.56
1787341084.0	12.44	10.41	8.56
1787341085.0	12.44	10.41	8.56
1787341086.0	12.44	10.41	8.56
1787341087.0	12.44	10.41	8.56
