hop 0: m11 t=179.173 -> 177.938 best=178.373 fresh=True
hop 1: m11 t=178.738 -> 177.938 best=177.938 fresh=False
hop 1: m17 t=178.739 -> 177.937 best=177.938 fresh=True
hop 2: m11 t=178.738 -> 177.937 best=177.937 fresh=True
hop 2: m17 t=178.739 -> 177.937 best=177.937 fresh=True
hop 2: m17 t=178.740 -> 177.937 best=177.937 fresh=True
hop 2: m17 t=178.741 -> 177.937 best=177.937 fresh=True
hop 2: m17 t=178.742 -> 177.937 best=177.937 fresh=True
hop 2: m17 t=178.743 -> 177.937 best=177.937 fresh=True
hop 2: m17 t=178.744 -> 177.937 best=177.937 fresh=True
hop 2: m17 t=178.745 -> 177.937 best=177.937 fresh=True
seed13 START: 178.373 BEST: 177.937 YIELD: 0.436
